Location,Model,Multivariate DO,Multivariate BOD,Univariate DO,Univariate BOD,Except DO,Except BOD
S2,CNN,3.3529984496516265,3.577866155384843,0.147185118572426,0.147185118572426,0.1844183348746654,1.1535073206474318
S2,RNN,1.024804020118422,7.815466919980865,0.1413019558075235,0.1413019558075235,0.145293652333376,1.0193823089821328
S2,GRU,0.9211920011999308,30.77810207816956,0.1423007421875212,0.1423007421875212,0.9469415678925656,30.49529242906642
S2,LSTM,0.8997493397919295,30.908347178481105,0.156265692397621,0.156265692397621,0.2846847083319249,31.671523457571297
S2,MA CNN,1.3886334244849508,4.79735331023534,0.1909451697404223,0.1909451697404223,0.2666109191666187,1.146821958050526
S2,MA RNN,0.2726638971999269,7.516997597815728,0.1768914206048131,0.1768914206048131,0.2331239863731737,7.708491197331319
S2,MA GRU,0.2829934392636898,4.636855123663851,0.1440838012497304,0.1440838012497304,0.3607285342974209,4.605182839807281
S2,MA LSTM,0.3945342332937482,4.412476570327778,0.1604160709122391,0.1604160709122391,0.3893563126721632,1.5991201681396383
S2,DReg CNN,0.9832345050523849,8.46111402239214,0.155846808274953,0.155846808274953,0.6171168030590888,1.647022129947164
S2,DReg RNN,0.1204376609882293,8.021656163721474,0.1461403504123314,0.1461403504123314,0.1157125649237502,7.895005774482671
S2,DReg GRU,0.1256170774297784,7.270079584468091,0.1405139612973474,0.1405139612973474,0.130917767610512,6.960416033952727
S2,DReg LSTM,0.1273703494585498,2.90727213104538,0.1525533282894891,0.1525533282894891,0.1412672033465043,5.229534609489456
S2,MA DReg CNN,1.456844408008541,12.942145448719447,0.1595793846493046,0.1595793846493046,0.9462358180768584,1.1078606013412362
S2,MA DReg RNN,0.3178399373478344,7.969438782972607,0.1892929663696984,0.1892929663696984,0.2171564667664987,7.6061030630854845
S2,MA DReg GRU,0.4567908233690313,6.967763873748376,0.145329303249685,0.145329303249685,0.2239512385945636,6.594130624339921
S2,MA DReg LSTM,0.3624071039231903,6.980711906867077,0.1603645168345132,0.1603645168345132,0.4444655323835491,7.229357250337178
S2,HY CNN LSTM,0.9480057709395828,14.331447152899658,0.1393927169826011,0.1393927169826011,0.1421334998115756,15.45944905752809
S2,HY LSTM RNN GRU,0.1172414431687206,7.588965252627761,0.1448986373905448,0.1448986373905448,0.1256004516188723,6.925991652303326
S2,HY CNN RNN GRU,0.9432013094174672,5.475571854548669,0.1457940181543175,0.1457940181543175,0.1616480314680869,5.519352171879881
S2,HY CNN GRU,0.9335256730386124,15.670141329730852,0.1392055772615424,0.1392055772615424,0.1597760104676925,15.360431591308602
S2,HY RNN GRU,0.1162186166314124,15.038874201074416,0.1444897495115976,0.1444897495115976,0.1166896936871671,16.22248946146933
S2,HY RNN LSTM,0.1248476715071361,14.22037551477302,0.1505375972195232,0.1505375972195232,0.1271161903770071,14.955782167608897
S2,MA HY CNN LSTM,0.939695730919464,15.22455569989831,0.16259045459627,0.16259045459627,0.3611520564088945,13.881399191460044
S2,MA HY LSTM RNN GRU,0.299781746121587,7.214312820202662,0.1456613668779067,0.1456613668779067,0.3664481671139921,7.101333975776595
S2,MA HY CNN RNN GRU,0.941700852691172,5.502512641690086,0.1771132352721602,0.1771132352721602,0.8615089900824427,5.546996623290803
S2,MA HY CNN GRU,0.9436346092668068,15.249738753228058,0.1709698435562989,0.1709698435562989,0.8912809753115366,15.921763758675134
S2,MA HY RNN GRU,0.178071104822586,14.91967116335273,0.1848057580305644,0.1848057580305644,0.2126868769720067,15.078573751978416
S2,MA HY RNN LSTM,0.2661388624345842,14.834920011664291,0.1597269037849948,0.1597269037849948,0.2808458033558206,14.831744564298807
